Timestamp,Object Name,Is Attached
25.814,RoofZone_SmartRopeNode3_SmartRope,1
25.867,RoofZone_SmartRopeNode3_SmartRope,0
25.925,RoofZone_SmartRopeNode3_SmartRope,0
25.967,RoofZone_SmartRopeNode3_SmartRope,1
26.031,RoofZone_SmartRopeNode3_SmartRope,0
26.094,RoofZone_SmartRopeNode3_SmartRope,0
26.136,RoofZone_SmartRopeNode3_SmartRope,1
26.186,RoofZone_SmartRopeNode3_SmartRope,1
26.232,RoofZone_SmartRopeNode3_SmartRope,0
26.298,RoofZone_SmartRopeNode3_SmartRope,1
26.339,RoofZone_SmartRopeNode3_SmartRope,0
26.405,RoofZone_SmartRopeNode3_SmartRope,0
26.447,RoofZone_SmartRopeNode3_SmartRope,1
26.513,RoofZone_SmartRopeNode3_SmartRope,0
26.560,RoofZone_SmartRopeNode3_SmartRope,0
26.621,RoofZone_SmartRopeNode3_SmartRope,1
26.684,RoofZone_SmartRopeNode3_SmartRope,0
26.736,RoofZone_SmartRopeNode3_SmartRope,0
26.805,RoofZone_SmartRopeNode3_SmartRope,1
26.847,RoofZone_SmartRopeNode3_SmartRope,1
26.901,RoofZone_SmartRopeNode3_SmartRope,0
26.962,RoofZone_SmartRopeNode3_SmartRope,1
27.005,RoofZone_SmartRopeNode3_SmartRope,0
27.047,RoofZone_SmartRopeNode3_SmartRope,0
27.103,RoofZone_SmartRopeNode3_SmartRope,1
27.165,RoofZone_SmartRopeNode3_SmartRope,0
27.227,RoofZone_SmartRopeNode3_SmartRope,0
27.291,RoofZone_SmartRopeNode3_SmartRope,1
27.339,RoofZone_SmartRopeNode3_SmartRope,0
27.380,RoofZone_SmartRopeNode3_SmartRope,0
27.422,RoofZone_SmartRopeNode3_SmartRope,1
27.463,RoofZone_SmartRopeNode3_SmartRope,1
27.505,RoofZone_SmartRopeNode3_SmartRope,0
27.558,RoofZone_SmartRopeNode3_SmartRope,1
27.620,RoofZone_SmartRopeNode3_SmartRope,0
27.666,RoofZone_SmartRopeNode3_SmartRope,0
27.729,RoofZone_SmartRopeNode3_SmartRope,1
27.776,RoofZone_SmartRopeNode3_SmartRope,0
27.839,RoofZone_SmartRopeNode3_SmartRope,0
27.901,RoofZone_SmartRopeNode3_SmartRope,1
27.948,RoofZone_SmartRopeNode3_SmartRope,0
27.989,RoofZone_SmartRopeNode3_SmartRope,0
28.044,RoofZone_SmartRopeNode3_SmartRope,1
28.085,RoofZone_SmartRopeNode3_SmartRope,1
28.147,RoofZone_SmartRopeNode3_SmartRope,0
28.209,RoofZone_SmartRopeNode3_SmartRope,1
28.262,RoofZone_SmartRopeNode3_SmartRope,0
28.317,RoofZone_SmartRopeNode3_SmartRope,0
28.379,RoofZone_SmartRopeNode3_SmartRope,1
28.426,RoofZone_SmartRopeNode3_SmartRope,0
28.477,RoofZone_SmartRopeNode3_SmartRope,0
28.527,RoofZone_SmartRopeNode3_SmartRope,1
28.569,RoofZone_SmartRopeNode3_SmartRope,0
28.613,RoofZone_SmartRopeNode3_SmartRope,0
28.663,RoofZone_SmartRopeNode3_SmartRope,1
28.710,RoofZone_SmartRopeNode3_SmartRope,1
28.751,RoofZone_SmartRopeNode3_SmartRope,0
28.794,RoofZone_SmartRopeNode3_SmartRope,1
28.836,RoofZone_SmartRopeNode3_SmartRope,0
28.899,RoofZone_SmartRopeNode3_SmartRope,0
28.957,RoofZone_SmartRopeNode3_SmartRope,1
29.004,RoofZone_SmartRopeNode3_SmartRope,0
29.075,RoofZone_SmartRopeNode3_SmartRope,0
29.123,RoofZone_SmartRopeNode3_SmartRope,1
29.170,RoofZone_SmartRopeNode3_SmartRope,0
29.212,RoofZone_SmartRopeNode3_SmartRope,0
29.253,RoofZone_SmartRopeNode3_SmartRope,1
29.301,RoofZone_SmartRopeNode3_SmartRope,1
29.357,RoofZone_SmartRopeNode3_SmartRope,0
29.409,RoofZone_SmartRopeNode3_SmartRope,1
29.453,RoofZone_SmartRopeNode3_SmartRope,0
29.494,RoofZone_SmartRopeNode3_SmartRope,0
29.538,RoofZone_SmartRopeNode3_SmartRope,1
29.581,RoofZone_SmartRopeNode3_SmartRope,0
29.624,RoofZone_SmartRopeNode3_SmartRope,0
29.666,RoofZone_SmartRopeNode3_SmartRope,1
29.718,RoofZone_SmartRopeNode3_SmartRope,0
29.764,RoofZone_SmartRopeNode3_SmartRope,0
29.806,RoofZone_SmartRopeNode3_SmartRope,1
29.863,RoofZone_SmartRopeNode3_SmartRope,1
29.906,RoofZone_SmartRopeNode3_SmartRope,0
29.950,RoofZone_SmartRopeNode3_SmartRope,1
29.991,RoofZone_SmartRopeNode3_SmartRope,0
