Timestamp,Object Name,Distance
22.256,RoofZone_UltrasonicNode5_UltrasonicSensor,15
22.298,RoofZone_UltrasonicNode5_UltrasonicSensor,10
22.350,RoofZone_UltrasonicNode5_UltrasonicSensor,59
22.396,RoofZone_UltrasonicNode5_UltrasonicSensor,120
22.442,RoofZone_UltrasonicNode5_UltrasonicSensor,70
22.489,RoofZone_UltrasonicNode5_UltrasonicSensor,180
22.541,RoofZone_UltrasonicNode5_UltrasonicSensor,90
22.582,RoofZone_UltrasonicNode5_UltrasonicSensor,100
22.629,RoofZone_UltrasonicNode5_UltrasonicSensor,130
22.681,RoofZone_UltrasonicNode5_UltrasonicSensor,140
22.737,RoofZone_UltrasonicNode5_UltrasonicSensor,250
22.781,RoofZone_UltrasonicNode5_UltrasonicSensor,150
22.832,RoofZone_UltrasonicNode5_UltrasonicSensor,60
22.874,RoofZone_UltrasonicNode5_UltrasonicSensor,250
22.916,RoofZone_UltrasonicNode5_UltrasonicSensor,200
22.958,RoofZone_UltrasonicNode5_UltrasonicSensor,15
22.999,RoofZone_UltrasonicNode5_UltrasonicSensor,10
23.051,RoofZone_UltrasonicNode5_UltrasonicSensor,59
23.094,RoofZone_UltrasonicNode5_UltrasonicSensor,120
23.137,RoofZone_UltrasonicNode5_UltrasonicSensor,70
23.188,RoofZone_UltrasonicNode5_UltrasonicSensor,180
23.235,RoofZone_UltrasonicNode5_UltrasonicSensor,90
23.296,RoofZone_UltrasonicNode5_UltrasonicSensor,100
23.342,RoofZone_UltrasonicNode5_UltrasonicSensor,130
23.383,RoofZone_UltrasonicNode5_UltrasonicSensor,140
23.435,RoofZone_UltrasonicNode5_UltrasonicSensor,250
23.489,RoofZone_UltrasonicNode5_UltrasonicSensor,150
23.544,RoofZone_UltrasonicNode5_UltrasonicSensor,60
23.591,RoofZone_UltrasonicNode5_UltrasonicSensor,250
23.654,RoofZone_UltrasonicNode5_UltrasonicSensor,200
23.698,RoofZone_UltrasonicNode5_UltrasonicSensor,15
23.747,RoofZone_UltrasonicNode5_UltrasonicSensor,10
23.788,RoofZone_UltrasonicNode5_UltrasonicSensor,59
23.829,RoofZone_UltrasonicNode5_UltrasonicSensor,120
23.872,RoofZone_UltrasonicNode5_UltrasonicSensor,70
23.923,RoofZone_UltrasonicNode5_UltrasonicSensor,180
23.964,RoofZone_UltrasonicNode5_UltrasonicSensor,90
24.025,RoofZone_UltrasonicNode5_UltrasonicSensor,100
24.069,RoofZone_UltrasonicNode5_UltrasonicSensor,130
24.134,RoofZone_UltrasonicNode5_UltrasonicSensor,140
24.182,RoofZone_UltrasonicNode5_UltrasonicSensor,250
24.245,RoofZone_UltrasonicNode5_UltrasonicSensor,150
24.286,RoofZone_UltrasonicNode5_UltrasonicSensor,60
24.328,RoofZone_UltrasonicNode5_UltrasonicSensor,250
24.388,RoofZone_UltrasonicNode5_UltrasonicSensor,200
24.436,RoofZone_UltrasonicNode5_UltrasonicSensor,15
24.494,RoofZone_UltrasonicNode5_UltrasonicSensor,10
24.535,RoofZone_UltrasonicNode5_UltrasonicSensor,59
24.577,RoofZone_UltrasonicNode5_UltrasonicSensor,120
24.622,RoofZone_UltrasonicNode5_UltrasonicSensor,70
24.665,RoofZone_UltrasonicNode5_UltrasonicSensor,180
24.716,RoofZone_UltrasonicNode5_UltrasonicSensor,90
24.772,RoofZone_UltrasonicNode5_UltrasonicSensor,100
24.823,RoofZone_UltrasonicNode5_UltrasonicSensor,130
24.906,RoofZone_UltrasonicNode5_UltrasonicSensor,140
24.959,RoofZone_UltrasonicNode5_UltrasonicSensor,250
25.001,RoofZone_UltrasonicNode5_UltrasonicSensor,150
25.053,RoofZone_UltrasonicNode5_UltrasonicSensor,60
25.102,RoofZone_UltrasonicNode5_UltrasonicSensor,250
25.167,RoofZone_UltrasonicNode5_UltrasonicSensor,200
25.218,RoofZone_UltrasonicNode5_UltrasonicSensor,15
25.277,RoofZone_UltrasonicNode5_UltrasonicSensor,10
25.332,RoofZone_UltrasonicNode5_UltrasonicSensor,59
25.396,RoofZone_UltrasonicNode5_UltrasonicSensor,120
25.438,RoofZone_UltrasonicNode5_UltrasonicSensor,70
25.493,RoofZone_UltrasonicNode5_UltrasonicSensor,180
25.538,RoofZone_UltrasonicNode5_UltrasonicSensor,90
25.585,RoofZone_UltrasonicNode5_UltrasonicSensor,100
25.627,RoofZone_UltrasonicNode5_UltrasonicSensor,130
25.674,RoofZone_UltrasonicNode5_UltrasonicSensor,140
25.716,RoofZone_UltrasonicNode5_UltrasonicSensor,250
25.769,RoofZone_UltrasonicNode5_UltrasonicSensor,150
25.818,RoofZone_UltrasonicNode5_UltrasonicSensor,60
25.867,RoofZone_UltrasonicNode5_UltrasonicSensor,250
25.924,RoofZone_UltrasonicNode5_UltrasonicSensor,200
25.986,RoofZone_UltrasonicNode5_UltrasonicSensor,15
26.048,RoofZone_UltrasonicNode5_UltrasonicSensor,10
26.090,RoofZone_UltrasonicNode5_UltrasonicSensor,59
26.141,RoofZone_UltrasonicNode5_UltrasonicSensor,120
26.192,RoofZone_UltrasonicNode5_UltrasonicSensor,70
26.232,RoofZone_UltrasonicNode5_UltrasonicSensor,180
26.299,RoofZone_UltrasonicNode5_UltrasonicSensor,90
26.342,RoofZone_UltrasonicNode5_UltrasonicSensor,100
26.390,RoofZone_UltrasonicNode5_UltrasonicSensor,130
26.431,RoofZone_UltrasonicNode5_UltrasonicSensor,140
26.485,RoofZone_UltrasonicNode5_UltrasonicSensor,250
26.528,RoofZone_UltrasonicNode5_UltrasonicSensor,150
26.571,RoofZone_UltrasonicNode5_UltrasonicSensor,60
26.627,RoofZone_UltrasonicNode5_UltrasonicSensor,250
26.685,RoofZone_UltrasonicNode5_UltrasonicSensor,200
26.727,RoofZone_UltrasonicNode5_UltrasonicSensor,15
26.817,RoofZone_UltrasonicNode5_UltrasonicSensor,10
26.871,RoofZone_UltrasonicNode5_UltrasonicSensor,59
26.920,RoofZone_UltrasonicNode5_UltrasonicSensor,120
26.979,RoofZone_UltrasonicNode5_UltrasonicSensor,70
27.026,RoofZone_UltrasonicNode5_UltrasonicSensor,180
27.073,RoofZone_UltrasonicNode5_UltrasonicSensor,90
27.116,RoofZone_UltrasonicNode5_UltrasonicSensor,100
27.182,RoofZone_UltrasonicNode5_UltrasonicSensor,130
27.224,RoofZone_UltrasonicNode5_UltrasonicSensor,140
27.277,RoofZone_UltrasonicNode5_UltrasonicSensor,250
27.329,RoofZone_UltrasonicNode5_UltrasonicSensor,150
27.371,RoofZone_UltrasonicNode5_UltrasonicSensor,60
27.413,RoofZone_UltrasonicNode5_UltrasonicSensor,250
27.480,RoofZone_UltrasonicNode5_UltrasonicSensor,200
27.532,RoofZone_UltrasonicNode5_UltrasonicSensor,15
27.590,RoofZone_UltrasonicNode5_UltrasonicSensor,10
27.632,RoofZone_UltrasonicNode5_UltrasonicSensor,59
27.674,RoofZone_UltrasonicNode5_UltrasonicSensor,120
27.729,RoofZone_UltrasonicNode5_UltrasonicSensor,70
27.776,RoofZone_UltrasonicNode5_UltrasonicSensor,180
27.840,RoofZone_UltrasonicNode5_UltrasonicSensor,90
27.885,RoofZone_UltrasonicNode5_UltrasonicSensor,100
27.937,RoofZone_UltrasonicNode5_UltrasonicSensor,130
27.978,RoofZone_UltrasonicNode5_UltrasonicSensor,140
28.031,RoofZone_UltrasonicNode5_UltrasonicSensor,250
28.075,RoofZone_UltrasonicNode5_UltrasonicSensor,150
28.132,RoofZone_UltrasonicNode5_UltrasonicSensor,60
28.174,RoofZone_UltrasonicNode5_UltrasonicSensor,250
28.218,RoofZone_UltrasonicNode5_UltrasonicSensor,200
28.272,RoofZone_UltrasonicNode5_UltrasonicSensor,15
28.334,RoofZone_UltrasonicNode5_UltrasonicSensor,10
28.396,RoofZone_UltrasonicNode5_UltrasonicSensor,59
28.447,RoofZone_UltrasonicNode5_UltrasonicSensor,120
28.489,RoofZone_UltrasonicNode5_UltrasonicSensor,70
28.550,RoofZone_UltrasonicNode5_UltrasonicSensor,180
28.592,RoofZone_UltrasonicNode5_UltrasonicSensor,90
28.634,RoofZone_UltrasonicNode5_UltrasonicSensor,100
28.690,RoofZone_UltrasonicNode5_UltrasonicSensor,130
28.731,RoofZone_UltrasonicNode5_UltrasonicSensor,140
28.773,RoofZone_UltrasonicNode5_UltrasonicSensor,250
28.829,RoofZone_UltrasonicNode5_UltrasonicSensor,150
28.887,RoofZone_UltrasonicNode5_UltrasonicSensor,60
28.953,RoofZone_UltrasonicNode5_UltrasonicSensor,250
28.999,RoofZone_UltrasonicNode5_UltrasonicSensor,200
29.076,RoofZone_UltrasonicNode5_UltrasonicSensor,15
29.117,RoofZone_UltrasonicNode5_UltrasonicSensor,10
29.173,RoofZone_UltrasonicNode5_UltrasonicSensor,59
29.214,RoofZone_UltrasonicNode5_UltrasonicSensor,120
29.270,RoofZone_UltrasonicNode5_UltrasonicSensor,70
29.313,RoofZone_UltrasonicNode5_UltrasonicSensor,180
29.364,RoofZone_UltrasonicNode5_UltrasonicSensor,90
29.411,RoofZone_UltrasonicNode5_UltrasonicSensor,100
29.456,RoofZone_UltrasonicNode5_UltrasonicSensor,130
29.498,RoofZone_UltrasonicNode5_UltrasonicSensor,140
29.541,RoofZone_UltrasonicNode5_UltrasonicSensor,250
29.585,RoofZone_UltrasonicNode5_UltrasonicSensor,150
29.640,RoofZone_UltrasonicNode5_UltrasonicSensor,60
29.681,RoofZone_UltrasonicNode5_UltrasonicSensor,250
29.739,RoofZone_UltrasonicNode5_UltrasonicSensor,200
29.781,RoofZone_UltrasonicNode5_UltrasonicSensor,15
29.825,RoofZone_UltrasonicNode5_UltrasonicSensor,10
29.874,RoofZone_UltrasonicNode5_UltrasonicSensor,59
29.926,RoofZone_UltrasonicNode5_UltrasonicSensor,120
29.971,RoofZone_UltrasonicNode5_UltrasonicSensor,70
30.016,RoofZone_UltrasonicNode5_UltrasonicSensor,180
