Timestamp,Object Name,Event,Zone1_ActuatorNode_actuator_Connected Device 3,Zone1_ActuatorNode_actuator_Connected Device 2,Zone1_WindNode_WindSensor_Wind Speed,Zone1_SpeakerNode_speaker_Played Message,Zone1_ActuatorNode_actuator_Connected Device 1,Zone1_ActuatorNode_actuator_Connected Device 0,Zone1_GateNode_scanner_ID,Zone1_GateNode_relay_Connected Device 0,Zone1_UltrasonicNode1_UltrasonicSensor_Distance,Zone1_UltrasonicNode3_UltrasonicSensor_Distance,Zone1_UltrasonicNode5_UltrasonicSensor_Distance,Zone1_SmartRopeNode2_SmartRope_Is Attached,Zone1_ActuatorNode_actuator_Switch 0 Status,Zone1_ActuatorNode_actuator_Switch 1 Status,Zone1_ActuatorNode_actuator_Switch 2 Status,Zone1_ActuatorNode_actuator_Switch 3 Status,Zone1_BuzzerNode_actuator_Connected Device 0,Zone1_UltrasonicNode2_UltrasonicSensor_Distance,Zone1_UltrasonicNode4_UltrasonicSensor_Distance,Zone1_SmartRopeNode3_SmartRope_Is Attached,Zone1_GateNode_relay_Switch 0 Status,Zone1_SmartRopeNode1_SmartRope_Is Attached,Zone1_BuzzerNode_actuator_Switch 0 Status
2024-11-20T02:54:49.976681500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,false,1,false
2024-11-20T02:54:50.012245200,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [Omar]. Permission [ALLOWED],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,false,1,false
2024-11-20T02:54:50.058656600,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,false,1,false
2024-11-20T02:54:50.169149700,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.450418500,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,10,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,120,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,130,130,1,true,1,false
2024-11-20T02:54:50.465631300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,1,true,1,false
2024-11-20T02:54:50.497067700,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.497067700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,130,130,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.528454400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,130,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.529419300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,130,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.543605,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.574551300,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.606106300,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,Omar,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.606106300,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [hala]. Permission [DENIED],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.637451700,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_ActuatorNode_actuator] in slave node [Zone1_ActuatorNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.637728900,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,true,1,false
2024-11-20T02:54:50.639452800,Zone1_ControlNode,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:50.700211700,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:50.824847800,Zone1_ControlNode,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:50.995275400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:50.995275400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:50.995275400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:50.995275400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,21,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,100,140,140,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,140,140,0,false,1,false
2024-11-20T02:54:51.007184800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,140,140,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,140,0,false,1,false
2024-11-20T02:54:51.007184800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,140,140,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,140,0,false,1,false
2024-11-20T02:54:51.007184800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,140,140,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,140,0,false,1,false
2024-11-20T02:54:51.010184800,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,140,140,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.056208600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,140,140,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.056208600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,140,140,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.072326900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.182260200,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [cuz]. Permission [DENIED],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.212798100,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.260883100,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.370543800,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.416481500,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.463373200,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.494385700,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_ActuatorNode_actuator] in slave node [Zone1_ActuatorNode],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.540932700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,14,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,90,250,250,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,0,false
2024-11-20T02:54:51.551923800,Zone1_ControlNode,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,100,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,250,250,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,0,false,0,false
2024-11-20T02:54:51.555924,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,100,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,250,250,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,0,false
2024-11-20T02:54:51.571432200,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,100,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,250,250,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,false
2024-11-20T02:54:51.602986100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,100,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,250,250,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:51.602986100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,100,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,250,250,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:51.621000700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,100,,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,60,60,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:51.741225,Zone1_ControlNode,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,100,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,150,60,60,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:51.758325100,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [Guten]. Permission [DENIED],Disconnected,Disconnected,100,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:51.788778400,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,100,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:51.801643,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,100,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.083405100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,100,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.083405100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,100,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.098140900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.098140900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.098140900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.098140900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.098140900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,150,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,150,150,1,false,1,true
2024-11-20T02:54:52.124742300,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,250,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.144485800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,250,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.144485800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,250,60,60,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.157511800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.284033500,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.317049400,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Guten,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.333064200,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [Bruno]. Permission [DENIED],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.346617500,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.348625800,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.380198200,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.380198200,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.411751300,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_ActuatorNode_actuator] in slave node [Zone1_ActuatorNode],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
2024-11-20T02:54:52.415753100,Zone1_ControlNode,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,200,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,250,250,250,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,250,250,0,false,1,true
