Timestamp,Object Name,Distance
22.319,RoofZone_UltrasonicNode4_UltrasonicSensor,15
22.365,RoofZone_UltrasonicNode4_UltrasonicSensor,10
22.408,RoofZone_UltrasonicNode4_UltrasonicSensor,59
22.474,RoofZone_UltrasonicNode4_UltrasonicSensor,120
22.521,RoofZone_UltrasonicNode4_UltrasonicSensor,70
22.572,RoofZone_UltrasonicNode4_UltrasonicSensor,180
22.619,RoofZone_UltrasonicNode4_UltrasonicSensor,90
22.676,RoofZone_UltrasonicNode4_UltrasonicSensor,100
22.722,RoofZone_UltrasonicNode4_UltrasonicSensor,130
22.766,RoofZone_UltrasonicNode4_UltrasonicSensor,140
22.819,RoofZone_UltrasonicNode4_UltrasonicSensor,250
22.862,RoofZone_UltrasonicNode4_UltrasonicSensor,150
22.906,RoofZone_UltrasonicNode4_UltrasonicSensor,60
22.956,RoofZone_UltrasonicNode4_UltrasonicSensor,250
22.997,RoofZone_UltrasonicNode4_UltrasonicSensor,200
23.051,RoofZone_UltrasonicNode4_UltrasonicSensor,15
23.094,RoofZone_UltrasonicNode4_UltrasonicSensor,10
23.137,RoofZone_UltrasonicNode4_UltrasonicSensor,59
23.188,RoofZone_UltrasonicNode4_UltrasonicSensor,120
23.234,RoofZone_UltrasonicNode4_UltrasonicSensor,70
23.296,RoofZone_UltrasonicNode4_UltrasonicSensor,180
23.342,RoofZone_UltrasonicNode4_UltrasonicSensor,90
23.389,RoofZone_UltrasonicNode4_UltrasonicSensor,100
23.432,RoofZone_UltrasonicNode4_UltrasonicSensor,130
23.483,RoofZone_UltrasonicNode4_UltrasonicSensor,140
23.529,RoofZone_UltrasonicNode4_UltrasonicSensor,250
23.571,RoofZone_UltrasonicNode4_UltrasonicSensor,150
23.639,RoofZone_UltrasonicNode4_UltrasonicSensor,60
23.681,RoofZone_UltrasonicNode4_UltrasonicSensor,250
23.738,RoofZone_UltrasonicNode4_UltrasonicSensor,200
23.780,RoofZone_UltrasonicNode4_UltrasonicSensor,15
23.826,RoofZone_UltrasonicNode4_UltrasonicSensor,10
23.877,RoofZone_UltrasonicNode4_UltrasonicSensor,59
23.923,RoofZone_UltrasonicNode4_UltrasonicSensor,120
23.979,RoofZone_UltrasonicNode4_UltrasonicSensor,70
24.041,RoofZone_UltrasonicNode4_UltrasonicSensor,180
24.082,RoofZone_UltrasonicNode4_UltrasonicSensor,90
24.140,RoofZone_UltrasonicNode4_UltrasonicSensor,100
24.182,RoofZone_UltrasonicNode4_UltrasonicSensor,130
24.245,RoofZone_UltrasonicNode4_UltrasonicSensor,140
24.290,RoofZone_UltrasonicNode4_UltrasonicSensor,250
24.353,RoofZone_UltrasonicNode4_UltrasonicSensor,150
24.398,RoofZone_UltrasonicNode4_UltrasonicSensor,60
24.461,RoofZone_UltrasonicNode4_UltrasonicSensor,250
24.508,RoofZone_UltrasonicNode4_UltrasonicSensor,200
24.559,RoofZone_UltrasonicNode4_UltrasonicSensor,15
24.617,RoofZone_UltrasonicNode4_UltrasonicSensor,10
24.665,RoofZone_UltrasonicNode4_UltrasonicSensor,59
24.716,RoofZone_UltrasonicNode4_UltrasonicSensor,120
24.772,RoofZone_UltrasonicNode4_UltrasonicSensor,70
24.823,RoofZone_UltrasonicNode4_UltrasonicSensor,180
24.906,RoofZone_UltrasonicNode4_UltrasonicSensor,90
24.959,RoofZone_UltrasonicNode4_UltrasonicSensor,100
25.010,RoofZone_UltrasonicNode4_UltrasonicSensor,130
25.053,RoofZone_UltrasonicNode4_UltrasonicSensor,140
25.102,RoofZone_UltrasonicNode4_UltrasonicSensor,250
25.167,RoofZone_UltrasonicNode4_UltrasonicSensor,150
25.220,RoofZone_UltrasonicNode4_UltrasonicSensor,60
25.277,RoofZone_UltrasonicNode4_UltrasonicSensor,250
25.319,RoofZone_UltrasonicNode4_UltrasonicSensor,200
25.363,RoofZone_UltrasonicNode4_UltrasonicSensor,15
25.426,RoofZone_UltrasonicNode4_UltrasonicSensor,10
25.488,RoofZone_UltrasonicNode4_UltrasonicSensor,59
25.536,RoofZone_UltrasonicNode4_UltrasonicSensor,120
25.584,RoofZone_UltrasonicNode4_UltrasonicSensor,70
25.628,RoofZone_UltrasonicNode4_UltrasonicSensor,180
25.674,RoofZone_UltrasonicNode4_UltrasonicSensor,90
25.716,RoofZone_UltrasonicNode4_UltrasonicSensor,100
25.784,RoofZone_UltrasonicNode4_UltrasonicSensor,130
25.825,RoofZone_UltrasonicNode4_UltrasonicSensor,140
25.879,RoofZone_UltrasonicNode4_UltrasonicSensor,250
25.940,RoofZone_UltrasonicNode4_UltrasonicSensor,150
25.986,RoofZone_UltrasonicNode4_UltrasonicSensor,60
26.048,RoofZone_UltrasonicNode4_UltrasonicSensor,250
26.090,RoofZone_UltrasonicNode4_UltrasonicSensor,200
26.140,RoofZone_UltrasonicNode4_UltrasonicSensor,15
26.192,RoofZone_UltrasonicNode4_UltrasonicSensor,10
26.232,RoofZone_UltrasonicNode4_UltrasonicSensor,59
26.298,RoofZone_UltrasonicNode4_UltrasonicSensor,120
26.339,RoofZone_UltrasonicNode4_UltrasonicSensor,70
26.406,RoofZone_UltrasonicNode4_UltrasonicSensor,180
26.467,RoofZone_UltrasonicNode4_UltrasonicSensor,90
26.519,RoofZone_UltrasonicNode4_UltrasonicSensor,100
26.561,RoofZone_UltrasonicNode4_UltrasonicSensor,130
26.606,RoofZone_UltrasonicNode4_UltrasonicSensor,140
26.649,RoofZone_UltrasonicNode4_UltrasonicSensor,250
26.705,RoofZone_UltrasonicNode4_UltrasonicSensor,150
26.771,RoofZone_UltrasonicNode4_UltrasonicSensor,60
26.824,RoofZone_UltrasonicNode4_UltrasonicSensor,250
26.867,RoofZone_UltrasonicNode4_UltrasonicSensor,200
26.932,RoofZone_UltrasonicNode4_UltrasonicSensor,15
26.984,RoofZone_UltrasonicNode4_UltrasonicSensor,10
27.027,RoofZone_UltrasonicNode4_UltrasonicSensor,59
27.072,RoofZone_UltrasonicNode4_UltrasonicSensor,120
27.114,RoofZone_UltrasonicNode4_UltrasonicSensor,70
27.183,RoofZone_UltrasonicNode4_UltrasonicSensor,180
27.245,RoofZone_UltrasonicNode4_UltrasonicSensor,90
27.287,RoofZone_UltrasonicNode4_UltrasonicSensor,100
27.341,RoofZone_UltrasonicNode4_UltrasonicSensor,130
27.391,RoofZone_UltrasonicNode4_UltrasonicSensor,140
27.449,RoofZone_UltrasonicNode4_UltrasonicSensor,250
27.491,RoofZone_UltrasonicNode4_UltrasonicSensor,150
27.560,RoofZone_UltrasonicNode4_UltrasonicSensor,60
27.605,RoofZone_UltrasonicNode4_UltrasonicSensor,250
27.647,RoofZone_UltrasonicNode4_UltrasonicSensor,200
27.698,RoofZone_UltrasonicNode4_UltrasonicSensor,15
27.739,RoofZone_UltrasonicNode4_UltrasonicSensor,10
27.782,RoofZone_UltrasonicNode4_UltrasonicSensor,59
27.840,RoofZone_UltrasonicNode4_UltrasonicSensor,120
27.902,RoofZone_UltrasonicNode4_UltrasonicSensor,70
27.949,RoofZone_UltrasonicNode4_UltrasonicSensor,180
27.990,RoofZone_UltrasonicNode4_UltrasonicSensor,90
28.041,RoofZone_UltrasonicNode4_UltrasonicSensor,100
28.087,RoofZone_UltrasonicNode4_UltrasonicSensor,130
28.148,RoofZone_UltrasonicNode4_UltrasonicSensor,140
28.211,RoofZone_UltrasonicNode4_UltrasonicSensor,250
28.262,RoofZone_UltrasonicNode4_UltrasonicSensor,150
28.317,RoofZone_UltrasonicNode4_UltrasonicSensor,60
28.380,RoofZone_UltrasonicNode4_UltrasonicSensor,250
28.426,RoofZone_UltrasonicNode4_UltrasonicSensor,200
28.467,RoofZone_UltrasonicNode4_UltrasonicSensor,15
28.520,RoofZone_UltrasonicNode4_UltrasonicSensor,10
28.564,RoofZone_UltrasonicNode4_UltrasonicSensor,59
28.613,RoofZone_UltrasonicNode4_UltrasonicSensor,120
28.657,RoofZone_UltrasonicNode4_UltrasonicSensor,70
28.706,RoofZone_UltrasonicNode4_UltrasonicSensor,180
28.748,RoofZone_UltrasonicNode4_UltrasonicSensor,90
28.800,RoofZone_UltrasonicNode4_UltrasonicSensor,100
28.844,RoofZone_UltrasonicNode4_UltrasonicSensor,130
28.894,RoofZone_UltrasonicNode4_UltrasonicSensor,140
28.953,RoofZone_UltrasonicNode4_UltrasonicSensor,250
29.004,RoofZone_UltrasonicNode4_UltrasonicSensor,150
29.077,RoofZone_UltrasonicNode4_UltrasonicSensor,60
29.124,RoofZone_UltrasonicNode4_UltrasonicSensor,250
29.171,RoofZone_UltrasonicNode4_UltrasonicSensor,200
29.215,RoofZone_UltrasonicNode4_UltrasonicSensor,15
29.266,RoofZone_UltrasonicNode4_UltrasonicSensor,10
29.313,RoofZone_UltrasonicNode4_UltrasonicSensor,59
29.364,RoofZone_UltrasonicNode4_UltrasonicSensor,120
29.411,RoofZone_UltrasonicNode4_UltrasonicSensor,70
29.457,RoofZone_UltrasonicNode4_UltrasonicSensor,180
29.499,RoofZone_UltrasonicNode4_UltrasonicSensor,90
29.541,RoofZone_UltrasonicNode4_UltrasonicSensor,100
29.602,RoofZone_UltrasonicNode4_UltrasonicSensor,130
29.657,RoofZone_UltrasonicNode4_UltrasonicSensor,140
29.702,RoofZone_UltrasonicNode4_UltrasonicSensor,250
29.754,RoofZone_UltrasonicNode4_UltrasonicSensor,150
29.800,RoofZone_UltrasonicNode4_UltrasonicSensor,60
29.843,RoofZone_UltrasonicNode4_UltrasonicSensor,250
29.886,RoofZone_UltrasonicNode4_UltrasonicSensor,200
29.937,RoofZone_UltrasonicNode4_UltrasonicSensor,15
29.983,RoofZone_UltrasonicNode4_UltrasonicSensor,10
