Timestamp                     ,Object Name          ,Event                                                                                                                                                                     ,RoofZone_UltrasonicNode4_UltrasonicSensor_Distance ,RoofZone_UltrasonicNode2_UltrasonicSensor_Distance ,RoofZone_ActuatorNode_actuator_Connected Device 0 ,RoofZone_ActuatorNode_actuator_Connected Device 1 ,RoofZone_GateNode_relay_Switch 0 Status ,RoofZone_SmartRopeNode1_SmartRope_Is Attached ,RoofZone_SmartRopeNode3_SmartRope_Is Attached ,RoofZone_ActuatorNode_actuator_Switch 2 Status ,RoofZone_ActuatorNode_actuator_Switch 3 Status ,RoofZone_GateNode_scanner_ID ,RoofZone_UltrasonicNode5_UltrasonicSensor_Distance ,RoofZone_UltrasonicNode3_UltrasonicSensor_Distance ,RoofZone_UltrasonicNode1_UltrasonicSensor_Distance ,RoofZone_ActuatorNode_actuator_Switch 0 Status ,RoofZone_ActuatorNode_actuator_Switch 1 Status ,RoofZone_SpeakerNode_speaker_Played Message ,RoofZone_GateNode_relay_Connected Device 0 ,RoofZone_BuzzerNode_actuator_Connected Device 0 ,RoofZone_ActuatorNode_actuator_Connected Device 2 ,RoofZone_ActuatorNode_actuator_Connected Device 3 ,RoofZone_WindNode_WindSensor_Wind Speed ,RoofZone_BuzzerNode_actuator_Switch 0 Status ,RoofZone_SmartRopeNode2_SmartRope_Is Attached
2024-11-27T10:05:12.550760300 ,RoofZone_ControlNode ,Gate [RoofZone_GateNode] queried permission status for ID [Omar]. Permission [ALLOWED]                                                                                    ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,10                                                 ,10                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.591341900 ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_GateNode] created @ [2024-11-27T10:05:12.565369800]                                                                    ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,10                                                 ,10                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.614017200 ,RoofZone_ControlNode ,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway]                                ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,10                                                 ,10                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.822683500 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode5] created @ [2024-11-27T10:05:12.807143700]                                                             ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,10                                                 ,10                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.822683500 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode1] created @ [2024-11-27T10:05:12.807143700]                                                              ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,10                                                 ,10                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.868847800 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode3] created @ [2024-11-27T10:05:12.853225400]                                                             ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,10                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.884323200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode4] created @ [2024-11-27T10:05:12.861171800]                                                             ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.884323200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode2] created @ [2024-11-27T10:05:12.872201]                                                                ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.884323200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_WindNode] created @ [2024-11-27T10:05:12.861171800]                                                                    ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.884323200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode3] created @ [2024-11-27T10:05:12.861171800]                                                              ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.884323200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode2] created @ [2024-11-27T10:05:12.861171800]                                                              ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.884323200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode1] created @ [2024-11-27T10:05:12.861171800]                                                             ,10                                                 ,10                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,0                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,140                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,300                                     ,true                                         ,1
2024-11-27T10:05:12.901884100 ,RoofZone_ControlNode ,Received (8) new packets from slave node [RoofZone_ActuatorNode] created @ [2024-11-27T10:05:12.883223900]                                                                ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:12.915339800 ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_BuzzerNode] created @ [2024-11-27T10:05:12.899907900]                                                                  ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:12.918341900 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SpeakerNode] created @ [2024-11-27T10:05:12.905420200]                                                                 ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.118266600 ,RoofZone_ControlNode ,Attempted setting switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]                                                        ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,Omar                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.133286400 ,RoofZone_ControlNode ,Gate [RoofZone_GateNode] queried permission status for ID [hala]                                                                                                          ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.133286400 ,RoofZone_ControlNode ,Gate [RoofZone_GateNode] queried permission status for ID [hala]. Permission [DENIED]                                                                                     ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.148608700 ,RoofZone_ControlNode ,[SUCCESS] Set switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]. New State [ON]                                            ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.150228400 ,RoofZone_ControlNode ,Attempted setting field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]                                                    ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.166928700 ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_GateNode] created @ [2024-11-27T10:05:13.150228400]                                                                    ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,true                                    ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.180277800 ,RoofZone_ControlNode ,[SUCCESS] Set field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]. New Value [One or more safety ropes not attached!!!!] ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.181759400 ,RoofZone_ControlNode ,Attempted setting switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]                                                        ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.208330100 ,RoofZone_ControlNode ,[SUCCESS] Set switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]. New State [ON]                                            ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.209337900 ,RoofZone_ControlNode ,Attempted setting field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]                                                    ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.243649600 ,RoofZone_ControlNode ,[SUCCESS] Set field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]. New Value [Worker too close to edge]                  ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.245173400 ,RoofZone_ControlNode ,Attempted setting switch position [0] in object [RoofZone_ActuatorNode_actuator] in slave node [RoofZone_ActuatorNode]                                                    ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.275175400 ,RoofZone_ControlNode ,[SUCCESS] Set switch position [0] in object [RoofZone_ActuatorNode_actuator] in slave node [RoofZone_ActuatorNode]. New State [ON]                                        ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.277179500 ,RoofZone_ControlNode ,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway]                                ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.368554    ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode5] created @ [2024-11-27T10:05:13.353075200]                                                             ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.368554    ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode1] created @ [2024-11-27T10:05:13.353075200]                                                              ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,1                                             ,false                                          ,false                                          ,hala                         ,59                                                 ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.399027400 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode3] created @ [2024-11-27T10:05:13.386927700]                                                             ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,1                                             ,false                                          ,false                                          ,hala                         ,120                                                ,59                                                 ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.409435700 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode4] created @ [2024-11-27T10:05:13.398025500]                                                             ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,1                                             ,false                                          ,false                                          ,hala                         ,120                                                ,120                                                ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.410107900 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_WindNode] created @ [2024-11-27T10:05:13.399027400]                                                                    ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,1                                             ,false                                          ,false                                          ,hala                         ,120                                                ,120                                                ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.410107900 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode2] created @ [2024-11-27T10:05:13.399027400]                                                             ,59                                                 ,59                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,1                                             ,false                                          ,false                                          ,hala                         ,120                                                ,120                                                ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,0                                       ,true                                         ,0
2024-11-27T10:05:13.414442100 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode1] created @ [2024-11-27T10:05:13.400943500]                                                             ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,1                                             ,false                                          ,false                                          ,hala                         ,120                                                ,120                                                ,50                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,100                                     ,true                                         ,0
